date,close
2013-08-26,28.17315101623535
2013-08-27,27.43890953063965
2013-08-28,27.240909576416016
2013-08-29,27.678150177001953
2013-08-30,27.554407119750977
2013-09-03,26.300434112548828
2013-09-04,25.73944854736328
2013-09-05,25.764196395874023
2013-09-06,25.698200225830078
2013-09-09,26.118934631347656
2013-09-10,26.721174240112305
2013-09-11,27.009920120239258
2013-09-12,26.968664169311523
2013-09-13,27.249162673950195
2013-09-16,27.05941390991211
2013-09-17,27.16666030883789
2013-09-18,27.488412857055664
2013-09-19,27.752399444580078
2013-09-20,27.05116844177246
2013-09-23,27.009920120239258
2013-09-24,26.770679473876953
2013-09-25,26.820167541503906
2013-09-26,27.0346622467041
2013-09-27,27.44715690612793
2013-09-30,27.455413818359375
2013-10-01,27.702909469604492
2013-10-02,27.983402252197266
2013-10-03,27.933895111083984
2013-10-04,27.950397491455078
2013-10-07,27.47191047668457
2013-10-08,27.232666015625
2013-10-09,27.282163619995117
2013-10-10,27.85140037536621
2013-10-11,28.156648635864258
2013-10-14,28.420629501342773
2013-10-15,28.453632354736328
2013-10-16,28.57738494873047
2013-10-17,28.808378219604492
2013-10-18,28.84137725830078
2013-10-21,28.866132736206055
2013-10-22,28.527891159057617
2013-10-23,27.85140037536621
2013-10-24,27.818403244018555
2013-10-25,29.476608276367188
2013-10-28,29.344615936279297
2013-10-29,29.30337142944336
2013-10-30,29.319868087768555
2013-10-31,29.212623596191406
2013-11-01,29.311614990234375
2013-11-04,29.64985466003418
2013-11-05,30.22735023498535
2013-11-06,31.497819900512695
2013-11-07,30.93683624267578
2013-11-08,31.1678409576416
2013-11-11,31.01108741760254
2013-11-12,30.82134246826172
2013-11-13,31.4813232421875
2013-11-14,31.36583137512207
2013-11-15,31.217323303222656
2013-11-18,30.6893367767334
2013-11-19,30.539703369140625
2013-11-20,30.82234001159668
2013-11-21,31.088340759277344
2013-11-22,31.229656219482422
2013-11-25,31.287824630737305
2013-11-26,31.046772003173828
2013-11-27,31.254579544067383
2013-11-29,31.695140838623047
2013-12-02,31.961139678955078
2013-12-03,31.844758987426758
2013-12-04,32.368438720703125
2013-12-05,31.58707618713379
2013-12-06,31.886320114135742
2013-12-09,32.177249908447266
2013-12-10,31.678518295288086
2013-12-11,31.262895584106445
2013-12-12,30.93870735168457
2013-12-13,30.4981632232666
2013-12-16,30.664411544799805
2013-12-17,30.356847763061523
2013-12-18,30.406719207763672
2013-12-19,30.13241195678711
2013-12-20,30.58958625793457
2013-12-23,30.439964294433594
2013-12-24,30.82234001159668
2013-12-26,31.121578216552734
2013-12-27,30.99689483642578
2013-12-30,30.99689483642578
2013-12-31,31.096662521362305
2014-01-02,30.88883399963379
2014-01-03,30.681011199951172
2014-01-06,30.032665252685547
2014-01-07,30.265413284301758
2014-01-08,29.725093841552734
2014-01-09,29.533910751342773
2014-01-10,29.957857131958008
2014-01-13,29.076736450195312
2014-01-14,29.74172592163086
2014-01-15,30.556344985961914
2014-01-16,30.664411544799805
2014-01-17,30.240476608276367
2014-01-21,30.06590461730957
2014-01-22,29.866409301757812
2014-01-23,29.974477767944336
2014-01-24,30.597896575927734
2014-01-27,29.94953155517578
2014-01-28,30.149038314819336
2014-01-29,30.47321319580078
2014-01-30,30.639467239379883
2014-01-31,31.454072952270508
2014-02-03,30.32360076904297
2014-02-04,30.215532302856445
2014-02-05,29.77497100830078
2014-02-06,30.0742244720459
2014-02-07,30.390094757080078
2014-02-10,30.58958625793457
2014-02-11,30.89714813232422
2014-02-12,31.146520614624023
2014-02-13,31.262895584106445
2014-02-14,31.271203994750977
2014-02-18,31.338191986083984
2014-02-19,31.41358184814453
2014-02-20,31.614566802978516
2014-02-21,31.80718231201172
2014-02-24,31.564315795898438
2014-02-25,31.438703536987305
2014-02-26,31.38007164001465
2014-02-27,31.706680297851562
2014-02-28,32.08354949951172
2014-03-03,31.639686584472656
2014-03-04,32.16730499267578
2014-03-05,31.916057586669922
2014-03-06,31.949569702148438
2014-03-07,31.740190505981445
2014-03-10,31.67319107055664
2014-03-11,31.840696334838867
2014-03-12,32.050071716308594
2014-03-13,31.731809616088867
2014-03-14,31.572694778442383
2014-03-17,31.865802764892578
2014-03-18,33.122032165527344
2014-03-19,32.88752365112305
2014-03-20,33.775238037109375
2014-03-21,33.63288116455078
2014-03-24,33.91762161254883
2014-03-25,33.78362274169922
2014-03-26,33.323001861572266
2014-03-27,32.96290588378906
2014-03-28,33.75013732910156
2014-03-31,34.327980041503906
2014-04-01,34.68809127807617
2014-04-02,34.62947082519531
2014-04-03,34.344722747802734
2014-04-04,33.390010833740234
2014-04-07,33.33138656616211
2014-04-08,33.34813690185547
2014-04-09,33.89250183105469
2014-04-10,32.96290588378906
2014-04-11,32.8372688293457
2014-04-14,32.81215286254883
2014-04-15,33.28952407836914
2014-04-16,33.8338623046875
2014-04-17,33.50725555419922
2014-04-21,33.448631286621094
2014-04-22,33.49052429199219
2014-04-23,33.23927307128906
2014-04-24,33.38162612915039
2014-04-25,33.42350769042969
2014-04-28,34.227481842041016
2014-04-29,33.92600631713867
2014-04-30,33.8338623046875
2014-05-01,33.49888229370117
2014-05-02,33.23927307128906
2014-05-05,33.021522521972656
2014-05-06,32.71165466308594
2014-05-07,33.01314163208008
2014-05-08,33.1973991394043
2014-05-09,33.11365509033203
2014-05-12,33.473758697509766
2014-05-13,34.08941650390625
2014-05-14,33.937618255615234
2014-05-15,33.39785385131836
2014-05-16,33.591835021972656
2014-05-19,33.52436447143555
2014-05-20,33.4653205871582
2014-05-21,34.0303840637207
2014-05-22,33.819557189941406
2014-05-23,33.836402893066406
2014-05-27,33.89543914794922
2014-05-28,33.74363708496094
2014-05-29,34.02195739746094
2014-05-30,34.527984619140625
2014-06-02,34.401466369628906
2014-06-03,33.97978591918945
2014-06-04,34.005088806152344
2014-06-05,34.75569534301758
2014-06-06,34.9834098815918
2014-06-09,34.80630111694336
2014-06-10,34.67135238647461
2014-06-11,34.460514068603516
2014-06-12,34.2243537902832
2014-06-13,34.77255630493164
2014-06-16,35.00027084350586
2014-06-17,35.15209197998047
2014-06-18,35.12677764892578
2014-06-19,35.008705139160156
2014-06-20,35.15209197998047
2014-06-23,35.413543701171875
2014-06-24,35.21111297607422
2014-06-25,35.44727325439453
2014-06-26,35.18582534790039
2014-06-27,35.63280487060547
2014-06-30,35.16896438598633
2014-07-01,35.31232452392578
2014-07-02,35.33762741088867
2014-07-03,35.25328826904297
2014-07-07,35.413543701171875
2014-07-08,35.23643112182617
2014-07-09,35.143646240234375
2014-07-10,35.16053009033203
2014-07-11,35.49786376953125
2014-07-14,35.54004669189453
2014-07-15,35.801490783691406
2014-07-16,37.176204681396484
2014-07-17,37.555721282958984
2014-07-18,37.690650939941406
2014-07-21,37.817161560058594
2014-07-22,37.80873489379883
2014-07-23,37.842472076416016
2014-07-24,37.44607162475586
2014-07-25,37.53042221069336
2014-07-28,37.08342742919922
2014-07-29,37.015960693359375
2014-07-30,36.75452423095703
2014-07-31,36.40028381347656
2014-08-01,36.14727783203125
2014-08-04,36.577392578125
2014-08-05,36.33281707763672
2014-08-06,36.04607009887695
2014-08-07,36.459312438964844
2014-08-08,36.43403625488281
2014-08-11,36.43403625488281
2014-08-12,36.70390701293945
2014-08-13,37.176204681396484
2014-08-14,37.33644485473633
2014-08-15,37.774993896484375
2014-08-18,38.04488754272461
2014-08-19,38.46920394897461
2014-08-20,38.14671325683594
2014-08-21,38.3758544921875
2014-08-22,38.31645202636719
2014-08-25,38.333404541015625
2014-08-26,38.19763946533203
2014-08-27,38.07881546020508
2014-08-28,38.08730697631836
2014-08-29,38.5540771484375
2014-09-02,38.265541076660156
2014-09-03,38.15519714355469
2014-09-04,38.40979766845703
2014-09-05,38.96141815185547
2014-09-08,39.4366569519043
2014-09-09,39.682743072509766
2014-09-10,39.75065994262695
2014-09-11,39.88643264770508
2014-09-12,39.6318473815918
2014-09-15,39.241477966308594
2014-09-16,39.682743072509766
2014-09-17,39.479095458984375
2014-09-18,39.61487579345703
2014-09-19,40.32773971557617
2014-09-22,39.9373664855957
2014-09-23,39.51304626464844
2014-09-24,39.954341888427734
2014-09-25,39.071746826171875
2014-09-26,39.385738372802734
2014-09-29,39.41120529174805
2014-09-30,39.34330749511719
2014-10-01,38.95292663574219
2014-10-02,38.83412170410156
2014-10-03,39.114173889160156
2014-10-06,39.114173889160156
2014-10-07,38.6389274597168
2014-10-08,39.69975280761719
2014-10-09,38.91049575805664
2014-10-10,37.36595916748047
2014-10-13,37.04347229003906
2014-10-14,37.11136245727539
2014-10-15,36.67855453491211
2014-10-16,36.271202087402344
2014-10-17,37.02650833129883
2014-10-20,37.40838623046875
2014-10-21,38.08730697631836
2014-10-22,37.662986755371094
2014-10-23,38.206111907958984
2014-10-24,39.14811325073242
2014-10-27,38.96141815185547
2014-10-28,39.4536247253418
2014-10-29,39.563961029052734
2014-10-30,39.080223083496094
2014-10-31,39.844017028808594
2014-11-03,40.259849548339844
2014-11-04,40.370174407958984
2014-11-05,40.61627960205078
2014-11-06,41.32914733886719
2014-11-07,41.31217956542969
2014-11-10,41.490386962890625
2014-11-11,41.47341537475586
2014-11-12,41.39703369140625
2014-11-13,42.101417541503906
2014-11-14,42.07594299316406
2014-11-17,41.974117279052734
2014-11-18,41.62398147583008
2014-11-19,41.17990493774414
2014-11-20,41.58982467651367
2014-11-21,40.97492599487305
2014-11-24,40.64188003540039
2014-11-25,40.53940200805664
2014-11-26,40.77851104736328
2014-11-28,40.82975769042969
2014-12-01,41.52149963378906
2014-12-02,41.38486099243164
2014-12-03,41.060325622558594
2014-12-04,41.709373474121094
2014-12-05,41.35068893432617
2014-12-08,40.7358283996582
2014-12-09,40.64188003540039
2014-12-10,40.0526237487793
2014-12-11,40.28319549560547
2014-12-12,40.09532165527344
2014-12-15,39.856197357177734
2014-12-16,38.56665802001953
2014-12-17,39.061981201171875
2014-12-18,40.582096099853516
2014-12-19,40.70166015625
2014-12-22,40.97492599487305
2014-12-23,41.376312255859375
2014-12-24,41.11157989501953
2014-12-26,40.8895378112793
2014-12-29,40.52231216430664
2014-12-30,40.15509796142578
2014-12-31,39.66832733154297
2015-01-02,39.93303298950195
2015-01-05,39.56583023071289
2015-01-06,38.98511505126953
2015-01-07,39.48042297363281
2015-01-08,40.64188003540039
2015-01-09,40.300270080566406
2015-01-12,39.796409606933594
2015-01-13,39.591453552246094
2015-01-14,39.24986267089844
2015-01-15,38.839927673339844
2015-01-16,39.488975524902344
2015-01-20,39.61708068847656
2015-01-21,39.2156982421875
2015-01-22,40.2490348815918
2015-01-23,40.29173278808594
2015-01-26,40.14656066894531
2015-01-27,36.43165588378906
2015-01-28,35.176265716552734
2015-01-29,35.876548767089844
2015-01-30,34.501617431640625
2015-02-02,35.253135681152344
2015-02-03,35.52640914916992
2015-02-04,35.73136520385742
2015-02-05,36.25231170654297
2015-02-06,36.2181510925293
2015-02-09,36.175453186035156
2015-02-10,36.380409240722656
2015-02-11,36.19253158569336
2015-02-12,36.798858642578125
2015-02-13,37.46499252319336
2015-02-17,37.48220443725586
2015-02-18,37.43919372558594
2015-02-19,37.413394927978516
2015-02-20,37.7230110168457
2015-02-23,37.972434997558594
2015-02-24,37.92082977294922
2015-02-25,37.83481979370117
2015-02-26,37.8950309753418
2015-02-27,37.714412689208984
2015-03-02,37.74021911621094
2015-03-03,37.22417068481445
2015-03-04,37.03495788574219
2015-03-05,37.07794952392578
2015-03-06,36.432899475097656
2015-03-09,36.85434341430664
2015-03-10,36.149078369140625
2015-03-11,36.106075286865234
2015-03-12,35.2803955078125
2015-03-13,35.59002685546875
2015-03-16,35.74483871459961
2015-03-17,35.865257263183594
2015-03-18,36.55331039428711
2015-03-19,36.37269592285156
2015-03-20,36.88013458251953
2015-03-23,36.86294174194336
2015-03-24,36.897335052490234
2015-03-25,35.658836364746094
2015-03-26,35.44382095336914
2015-03-27,35.237388610839844
2015-03-30,35.228797912597656
2015-03-31,34.970767974853516
2015-04-01,35.022377014160156
2015-04-02,34.65253829956055
2015-04-06,35.73624038696289
2015-04-07,35.719032287597656
2015-04-08,35.624427795410156
2015-04-09,35.67604446411133
2015-04-10,35.882450103759766
2015-04-13,35.91685485839844
2015-04-14,35.822235107421875
2015-04-15,36.346885681152344
2015-04-16,36.26087188720703
2015-04-17,35.796424865722656
2015-04-20,36.90592956542969
2015-04-21,36.67372131347656
2015-04-22,36.9747428894043
2015-04-23,37.27577209472656
2015-04-24,41.171939849853516
2015-04-27,41.30953598022461
2015-04-28,42.281436920166016
2015-04-29,42.19541931152344
2015-04-30,41.83418273925781
2015-05-01,41.85139465332031
2015-05-04,41.49015808105469
2015-05-05,40.93970489501953
2015-05-06,39.80440902709961
2015-05-07,40.16563415527344
2015-05-08,41.06871795654297
2015-05-11,40.741878509521484
2015-05-12,40.72468185424805
2015-05-13,40.965511322021484
2015-05-14,41.90298080444336
2015-05-15,41.54175567626953
2015-05-18,41.292335510253906
2015-05-19,41.18846130371094
2015-05-20,41.18846130371094
2015-05-21,41.04995346069336
2015-05-22,40.59980392456055
2015-05-26,40.331443786621094
2015-05-27,41.214439392089844
2015-05-28,41.07592010498047
2015-05-29,40.56517791748047
2015-06-01,40.88547897338867
2015-06-02,40.61711120605469
2015-06-03,40.5565185546875
2015-06-04,40.132354736328125
2015-06-05,39.941898345947266
2015-06-08,39.586971282958984
2015-06-09,39.517723083496094
2015-06-10,40.34876251220703
2015-06-11,40.201602935791016
2015-06-12,39.794742584228516
2015-06-15,39.370540618896484
2015-06-16,39.67353820800781
2015-06-17,39.794742584228516
2015-06-18,40.4439811706543
2015-06-19,39.90727615356445
2015-06-22,40.01980209350586
2015-06-23,39.7427978515625
2015-06-24,39.509063720703125
2015-06-25,39.517723083496094
2015-06-26,39.180110931396484
2015-06-29,38.40966796875
2015-06-30,38.219215393066406
2015-07-01,38.478939056396484
2015-07-02,38.43562698364258
2015-07-06,38.42697525024414
2015-07-07,38.34906005859375
2015-07-08,38.29713439941406
2015-07-09,38.53951644897461
2015-07-10,38.617408752441406
2015-07-13,39.42250061035156
2015-07-14,39.49174880981445
2015-07-15,39.612945556640625
2015-07-16,40.39203643798828
2015-07-17,40.357418060302734
2015-07-20,40.61711120605469
2015-07-21,40.92875671386719
2015-07-22,39.42250061035156
2015-07-23,39.915924072265625
2015-07-24,39.76875686645508
2015-07-27,39.258026123046875
2015-07-28,39.24937438964844
2015-07-29,40.07174301147461
2015-07-30,40.58250045776367
2015-07-31,40.42667007446289
2015-08-03,40.52189636230469
2015-08-04,41.15384292602539
2015-08-05,41.18846130371094
2015-08-06,40.357418060302734
2015-08-07,40.461299896240234
2015-08-10,40.972042083740234
2015-08-11,40.175628662109375
2015-08-12,40.461299896240234
2015-08-13,40.45265197753906
2015-08-14,40.686363220214844
2015-08-17,40.9633903503418
2015-08-18,41.1899299621582
2015-08-19,40.614830017089844
2015-08-20,39.78703689575195
2015-08-21,37.53016662597656
2015-08-24,36.31895065307617
2015-08-25,35.264591217041016
2015-08-26,37.21647262573242
2015-08-27,38.25341033935547
2015-08-28,38.27954864501953
2015-08-31,37.92228317260742
2015-09-01,36.440948486328125
2015-09-02,37.78287124633789
2015-09-03,37.904850006103516
2015-09-04,37.12934112548828
2015-09-08,38.244693756103516
2015-09-09,37.53016662597656
2015-09-10,37.721858978271484
2015-09-11,37.887420654296875
2015-09-14,37.50401306152344
2015-09-15,38.323116302490234
2015-09-16,38.60194778442383
2015-09-17,38.55838394165039
2015-09-18,37.887420654296875
2015-09-21,38.4364013671875
2015-09-22,38.25341033935547
2015-09-23,38.22727966308594
2015-09-24,38.262115478515625
2015-09-25,38.28824996948242
2015-09-28,37.721858978271484
2015-09-29,37.852569580078125
2015-09-30,38.567100524902344
2015-10-01,38.8720817565918
2015-10-02,39.70860290527344
2015-10-05,40.632266998291016
2015-10-06,40.7368278503418
2015-10-07,40.78040313720703
2015-10-08,41.34681701660156
2015-10-09,41.05052947998047
2015-10-12,40.95467758178711
2015-10-13,40.85881805419922
2015-10-14,40.67582702636719
2015-10-15,40.9633903503418
2015-10-16,41.399078369140625
2015-10-19,41.49492263793945
2015-10-20,41.62562561035156
2015-10-21,41.12894821166992
2015-10-22,41.85218811035156
2015-10-23,46.06964874267578
2015-10-26,47.27216339111328
2015-10-27,46.78417205810547
2015-10-28,47.0368766784668
2015-10-29,46.49663162231445
2015-10-30,45.869239807128906
2015-11-02,46.392059326171875
2015-11-03,47.18500518798828
2015-11-04,47.402854919433594
2015-11-05,47.38542556762695
2015-11-06,47.8559684753418
2015-11-09,47.19373321533203
2015-11-10,46.62732696533203
2015-11-11,46.74933624267578
2015-11-12,46.46176528930664
2015-11-13,46.04350662231445
2015-11-16,46.853885650634766
2015-11-17,46.4678955078125
2015-11-18,47.23988342285156
2015-11-19,47.31883239746094
2015-11-20,47.53813934326172
2015-11-23,47.53813934326172
2015-11-24,47.59078598022461
2015-11-25,47.09951400756836
2015-11-27,47.310054779052734
2015-11-30,47.67850112915039
2015-12-01,48.441707611083984
2015-12-02,48.43293762207031
2015-12-03,47.54692459106445
2015-12-04,49.04701232910156
2015-12-07,48.95929718017578
2015-12-08,48.94174575805664
2015-12-09,48.231170654296875
2015-12-10,48.485572814941406
2015-12-11,47.42410659790039
2015-12-14,48.37153244018555
2015-12-15,48.42416000366211
2015-12-16,49.2400016784668
2015-12-17,48.862789154052734
2015-12-18,47.485504150390625
2015-12-21,48.09958267211914
2015-12-22,48.55574417114258
2015-12-23,48.96805953979492
2015-12-24,48.83647155761719
2015-12-28,49.082096099853516
2015-12-29,49.60844421386719
2015-12-30,49.397911071777344
2015-12-31,48.66979217529297
2016-01-04,48.07326126098633
2016-01-05,48.29257583618164
2016-01-06,47.41532516479492
2016-01-07,45.766090393066406
2016-01-08,45.906455993652344
2016-01-11,45.880126953125
2016-01-12,46.30121994018555
2016-01-13,45.3011589050293
2016-01-14,46.59071350097656
2016-01-15,44.73095703125
2016-01-19,44.353729248046875
2016-01-20,44.55550003051758
2016-01-21,44.283546447753906
2016-01-22,45.871368408203125
2016-01-25,45.4327392578125
2016-01-26,45.766090393066406
2016-01-27,44.93271255493164
2016-01-28,45.66959762573242
2016-01-29,48.327674865722656
2016-02-01,47.99432373046875
2016-02-02,46.49421691894531
2016-02-03,45.75732421875
2016-02-04,45.616966247558594
2016-02-05,44.00282669067383
2016-02-08,43.34489059448242
2016-02-09,43.23085021972656
2016-02-10,43.60806655883789
2016-02-11,43.59053039550781
2016-02-12,44.30109405517578
2016-02-16,45.140464782714844
2016-02-17,46.315574645996094
2016-02-18,46.11237335205078
2016-02-19,45.78545379638672
2016-02-22,46.518802642822266
2016-02-23,45.219974517822266
2016-02-24,45.379032135009766
2016-02-25,46.03285598754883
2016-02-26,45.32600021362305
2016-02-29,44.95491409301758
2016-03-01,46.45695495605469
2016-03-02,46.78386688232422
2016-03-03,46.25373840332031
2016-03-04,45.970985412597656
2016-03-07,45.08744430541992
2016-03-08,45.635257720947266
2016-03-09,46.686668395996094
2016-03-10,45.988685607910156
2016-03-11,46.889892578125
2016-03-14,46.978240966796875
2016-03-15,47.34933853149414
2016-03-16,48.02082443237305
2016-03-17,48.29472351074219
2016-03-18,47.260982513427734
2016-03-21,47.587894439697266
2016-03-22,47.77344512939453
2016-03-23,47.685081481933594
2016-03-24,47.89714050292969
2016-03-28,47.305152893066406
2016-03-29,48.33890914916992
2016-03-30,48.639320373535156
2016-03-31,48.79834747314453
2016-04-01,49.0987663269043
2016-04-04,48.975074768066406
2016-04-05,48.20637130737305
2016-04-06,48.70116424560547
2016-04-07,48.118011474609375
2016-04-08,48.08266830444336
2016-04-11,47.985496520996094
2016-04-12,48.285888671875
2016-04-13,48.90437316894531
2016-04-14,48.9132194519043
2016-04-15,49.169437408447266
2016-04-18,49.8851203918457
2016-04-19,49.82326126098633
2016-04-20,49.11643600463867
2016-04-21,49.284297943115234
2016-04-22,45.75011444091797
2016-04-25,46.041690826416016
2016-04-26,45.44969940185547
2016-04-27,45.00792694091797
2016-04-28,44.08903884887695
2016-04-29,44.06253433227539
2016-05-02,44.71636962890625
2016-05-03,43.98301315307617
2016-05-04,44.06253433227539
2016-05-05,44.1243782043457
2016-05-06,44.521976470947266
2016-05-09,44.2392463684082
2016-05-10,45.078617095947266
2016-05-11,45.10511016845703
2016-05-12,45.51155090332031
2016-05-13,45.131629943847656
2016-05-16,45.794281005859375
2016-05-17,44.94015884399414
2016-05-18,45.20708465576172
2016-05-19,44.7711181640625
2016-05-20,45.03800964355469
2016-05-23,44.51308822631836
2016-05-24,45.90106201171875
2016-05-25,46.37260818481445
2016-05-26,46.1679801940918
2016-05-27,46.55057144165039
2016-05-31,47.155574798583984
2016-06-01,47.02210998535156
2016-06-02,46.69291305541992
2016-06-03,46.07899856567383
2016-06-06,46.38151168823242
2016-06-07,46.354820251464844
2016-06-08,46.30142593383789
2016-06-09,45.92775344848633
2016-06-10,45.803184509277344
2016-06-13,44.6109504699707
2016-06-14,44.33514404296875
2016-06-15,44.210575103759766
2016-06-16,44.83338165283203
2016-06-17,44.6020622253418
2016-06-20,44.54867172241211
2016-06-21,45.545166015625
2016-06-22,45.36722946166992
2016-06-23,46.18577194213867
2016-06-24,44.33514404296875
2016-06-27,43.08951187133789
2016-06-28,43.98814392089844
2016-06-29,44.96684646606445
2016-06-30,45.52737808227539
2016-07-01,45.51847457885742
2016-07-05,45.52737808227539
2016-07-06,45.714210510253906
2016-07-07,45.714210510253906
2016-07-08,46.53275680541992
2016-07-11,46.79078674316406
2016-07-12,47.34241485595703
2016-07-13,47.60933303833008
2016-07-14,47.81398010253906
2016-07-15,47.77838134765625
2016-07-18,48.009708404541016
2016-07-19,47.23563766479492
2016-07-20,49.744686126708984
2016-07-21,49.646812438964844
2016-07-22,50.33190155029297
2016-07-25,50.47425079345703
2016-07-26,50.50093078613281
2016-07-27,49.993804931640625
2016-07-28,50.0115966796875
2016-07-29,50.42976379394531
2016-08-01,50.34079360961914
2016-08-02,50.34079360961914
2016-08-03,50.687801361083984
2016-08-04,51.06147766113281
2016-08-05,51.56861877441406
2016-08-08,51.6575927734375
2016-08-09,51.78215408325195
2016-08-10,51.62200164794922
2016-08-11,51.871131896972656
2016-08-12,51.55083084106445
2016-08-15,51.710975646972656
2016-08-16,51.424503326416016
2016-08-17,51.531925201416016
2016-08-18,51.567726135253906
2016-08-19,51.58564758300781
2016-08-22,51.63039779663086
2016-08-23,51.827369689941406
2016-08-24,51.88108825683594
2016-08-25,52.07803726196289
2016-08-26,51.95269775390625
2016-08-29,52.01536560058594
2016-08-30,51.827369689941406
2016-08-31,51.44241714477539
2016-09-01,51.55878829956055
2016-09-02,51.63039779663086
2016-09-06,51.57667541503906
2016-09-07,51.62145233154297
2016-09-08,51.41553497314453
2016-09-09,50.32330322265625
2016-09-12,51.07533645629883
2016-09-13,50.609798431396484
2016-09-14,50.36807632446289
